BldgDmgFnId,Source,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment
690,BCAR - Jan 2011,1,7,11,48,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
691,BCAR - Jan 2011,1,7,11,48,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
692,BCAR - Jan 2011,8,17,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
693,BCAR - Jan 2011,8,17,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
694,BCAR - Jan 2011,8,17,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
695,BCAR - Jan 2011,11,43,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
696,BCAR - Jan 2011,11,43,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
697,BCAR - Jan 2011,11,43,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
698,BCAR - Jan 2011,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
699,BCAR - Jan 2011,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
700,BCAR - Jan 2011,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
701,BCAR - Jan 2011,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
702,BCAR - Jan 2011,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
703,BCAR - Jan 2011,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
704,BCAR - Jan 2011,0,0,14,19,26,32,39,46,52,59,65,70,74,78,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,RAMPP Inserted
705,USACE American River,0,0,0,0,0,30.11,55.99,75.57,99.16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
706,USACE American River,0,0,0,0,0,56.23,93.46,99.58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
707,USACE NACCS,0,0,0,0,5,20,30,35,37.5,40,46.25,52.5,54.16666667,55.83333333,57.5,59.16666667,60.83333333,62.5,64.16666667,65.83333333,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,
708,USACE NACCS,0,0,0,0,0,9,20,32.5,43.75,55,60,65,70.66666667,76.33333333,82,87.66666667,93.33333333,99,100,100,100,100,100,100,100,100,100,100,100,
709,USACE NACCS,0,0,0,0,5,20,27.5,35,40,45,50,55,56.66666667,58.33333333,60,61.66666667,63.33333333,65,66.66666667,68.33333333,70,70,70,70,70,70,70,70,70,
710,USACE NACCS,0,0,0,0,0,12.5,30,49,62,75,87.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
711,Coastal Resilience Center,0,0,0,0,0,6.433005849,14.37052536,22.00628024,29.36179253,35.91467573,41.45658753,46.06658068,50.0576182,53.91124914,58.09627054,62.85113862,68.09503148,73.51106282,78.71175469,83.37916832,87.33055976,90.51735863,92.98857301,94.84670822,96.21188584,97.19891199,97.90587672,98.4107219,98.77231948,
712,Coastal Resilience Center,0,0,0,0,0,11.62878175,27.90216707,39.11553741,47.12726633,53.10463354,57.69445504,61.29003806,64.14903387,66.44972919,68.32004973,69.85438374,71.12479317,72.1902164,73.10543355,73.92925125,74.72918881,75.57970852,76.55341162,77.70809904,79.07474972,80.65100567,82.40223541,84.26928702,86.18004979,
713,Coastal Resilience Center,0,0,0,0,0,13.7733207,32.92668272,45.72574392,54.58495184,60.98586528,65.73097947,69.30832441,72.04118936,74.16673546,75.90039282,77.48591789,79.18654323,81.20428559,83.59181178,86.23465674,88.91550135,91.40994,93.55805613,95.28933882,96.61011697,97.57448064,98.25574248,98.72651277,99.04835688,
714,Coastal Resilience Center,0,0,0,0,0,12.38070272,27.84733813,37.17636147,43.49094152,48.126956,51.68521242,54.48882587,56.73650532,58.56192726,60.06003324,61.30071302,62.3373404,63.2140556,63.97448304,64.67247518,65.38168037,66.19775877,67.2284007,68.5721564,70.29353397,72.40430896,74.85814139,77.55968702,80.38397709,
715,FEMA BCA Toolkit,0,0,0,0,0.257142857,14.10285714,21.89714286,28.73714286,35.48571429,40.00571429,44.41714286,49.54285714,53.33142857,54.50285714,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,55.97714286,
716,FEMA BCA Toolkit,0,0,0.408163265,0.408163265,1.12244898,16,25.30612245,34.10204082,41.91836735,45.36734694,51.40816327,57.02040816,60.63265306,62.81632653,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,63.59183673,
717,FEMA BCA Toolkit,0,0,0,0,0.142857143,10.07142857,16.42857143,20.82857143,26.68571429,30.6,34.4,37.77142857,41.45714286,43.28571429,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,45.54285714,
718,FEMA BCA Toolkit,0,0,0.535714286,0.535714286,1.25,11.55357143,19.53571429,25.89285714,32.92857143,35.28571429,41.07142857,44.64285714,48.07142857,51.39285714,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,52.92857143,
719,FEMA BCA Toolkit,0,0,0,0,0,11.37142857,17.17142857,21.4,26.94285714,31.51428571,34.31428571,37.2,41.17142857,43.2,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,45.08571429,
720,FEMA BCA Toolkit,0,0,0.535714286,0.535714286,1.071428571,13.17857143,20.46428571,26.60714286,33.25,36.42857143,40.96428571,43.92857143,47.71428571,51.28571429,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,52.35714286,
721,FEMA BCA Toolkit,0,0,0,0,0,11.17142857,17.08571429,21.57142857,26.91428571,31.57142857,33.8,37.14285714,41.65714286,43.37142857,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,45.25714286,
722,FEMA BCA Toolkit,0,0,0.535714286,0.535714286,1.071428571,12.92857143,20.35714286,26.82142857,33.21428571,36.5,40.32142857,43.85714286,48.32142857,51.5,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,52.57142857,
723,FEMA BCA Toolkit,0,0,0,0,0,10.28571429,15.73333333,20.25714286,26.02857143,30.39047619,33.13333333,36.24761905,40.65714286,43.23333333,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,45.21428571,
724,FEMA BCA Toolkit,0,0,0.535714286,0.535714286,1.071428571,11.82142857,18.66666667,25.17857143,32.10714286,35.02380952,39.48809524,42.73809524,47.07142857,51.32738095,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,52.51785714,
725,FEMA BCA Toolkit,0,0,0,0,0.071428571,9.742857143,15.25714286,18.88571429,23.97142857,27.91428571,30.97142857,34.8,39.05714286,40.8,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,42.97142857,
726,FEMA BCA Toolkit,0,0,0.535714286,0.535714286,1.160714286,11.14285714,18.07142857,23.46428571,29.53571429,31.92857143,36.78571429,40.92857143,45.07142857,48.28571429,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,49.71428571,
727,USACE New Orleans,0,0,0,0,0,23,55,68.5,77.4,85.9,94.4,94.4,94.4,94.4,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
728,USACE New Orleans,0,0,0,0,0,60.5,75.4,85.1,94.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
729,USACE New Orleans,0,0,0,0,0,26.9,79.3,86.6,89.8,95.7,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,
730,USACE New Orleans,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
731,USACE American River,0,0,0,0,0,22.75,49.51,64.7,90.19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
732,USACE American River,0,0,0,0,0,79.83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
733,USACE American River,0,0,0,0,0,80.39,94.99,96.47,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
734,USACE American River,0,0,0,0,0,98.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
735,USACE American River,0,0,0,0,0,29.33,72.16,96.24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
736,USACE American River,0,0,0,0,0,78.33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
737,Coastal Resilience Center,0,0,0,0,0,3.974459205,11.28634418,17.81048449,22.09323503,25.36823699,28.92574982,33.20710749,38.00945783,42.97208151,47.88125614,52.71424207,57.53881161,62.4012513,67.27106206,72.04583456,76.5885968,80.76880221,84.49043137,87.70324689,90.40068634,92.61023332,94.38140407,95.77467256,96.85290171,
738,USACE New Orleans,0,0,0,0,0,12,20.1,26.6,30.9,39,46.2,53.4,60.6,67.9,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,
739,USACE New Orleans,0,0,0,0,0,22.1,29.2,34,42.8,50.8,58.7,66.7,74.6,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,
740,FEMA BCA Toolkit,0,0,0,0,0,10.22857143,16.68571429,20.42857143,25.48571429,29.71428571,32.77142857,35.51428571,39.57142857,42.51428571,44.54285714,44.54285714,44.54285714,44.54285714,44.54285714,44.54285714,44.54285714,,,,,,,,,
741,FEMA BCA Toolkit,0,0,0.535714286,0.535714286,1.071428571,11.75,19.85714286,25.39285714,31.42857143,34.17857143,39.03571429,41.82142857,45.71428571,50.42857143,51.67857143,51.67857143,51.67857143,51.67857143,51.67857143,51.67857143,51.67857143,,,,,,,,,
742,FEMA BCA Toolkit,0,0,0,0,0,11.5,18.61904762,24.33333333,30.9047619,35.47619048,39.80952381,43.33333333,47.76190476,50.9047619,53.42857143,53.42857143,53.42857143,53.42857143,53.42857143,53.42857143,53.42857143,,,,,,,,,
743,FEMA BCA Toolkit,0,0,0.428571429,0.428571429,0.857142857,12.97142857,21.54285714,29.08571429,36.74285714,40.2,46.22857143,49.94285714,54.31428571,58.91428571,60.91428571,60.91428571,60.91428571,60.91428571,60.91428571,60.91428571,60.91428571,,,,,,,,,
744,USACE American River,0,0,0,0,0,32.79,58.49,71.93,97.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
745,USACE American River,0,0,0,0,0,95.92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
746,USACE American River,0,0,0,0,0,31.98,69.82,88.59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
747,USACE American River,0,0,0,0,0,87.33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
748,FEMA BCA Toolkit,0,0,0,0,0,9.195488722,14.53383459,17.71428571,22.60150376,27.87218045,29.68421053,32.86466165,36.83458647,38.37593985,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,40.51879699,
749,FEMA BCA Toolkit,0,0,0.571428571,0.571428571,1.142857143,10.54285714,17.34285714,22.28571429,28.17142857,32.14285714,35.54285714,38.88571429,42.65714286,45.71428571,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,47.05714286,
750,USACE American River,0,0,0,9.05,9.91,23.18,42.77,67.41,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
751,USACE American River,0,0,0,9.91,10,73.51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
752,Coastal Resilience Center,0,0,0,0,0,11.55433699,29.12620185,41.83158211,50.44355594,56.44806814,60.79780734,64.09635637,66.79217015,69.26236021,71.79485133,74.54011163,77.49926046,80.56303741,83.57527335,86.38918982,88.90025198,91.0553862,92.8465083,94.29723876,95.44912056,96.35054655,97.04929703,97.58832291,98.00393278,
753,FEMA BCA Toolkit,0,0,0.419363661,0.419363661,0.873674294,12.28006199,17.47044702,22.20804084,26.83015772,30.74421856,34.68866806,41.16449388,46.47947245,49.37551281,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,53.61473243,
754,FEMA BCA Toolkit,0,0,0.794231372,0.794231372,1.62852266,13.47058209,19.44125126,25.37360226,30.50475494,33.50750688,38.63517609,45.68223778,51.08510119,55.01097293,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,59.11798516,
755,USACE New Orleans,0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
756,USACE New Orleans,0,0,0,0,0,85,86.6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
757,USACE American River,0,0,0,0,0,29.3,49.82,49.82,50,50,50,50,50,50,50,59.56,72.33,96.33,100,100,100,100,100,100,100,100,100,100,100,
758,USACE American River,0,0,0,0,0,46.44,55.97,55.97,55.97,55.97,55.97,55.97,66.87,66.87,66.87,69.29,96.33,100,100,100,100,100,100,100,100,100,100,100,100,
759,USACE American River,0,0,0,0,0,34.88,78.44,90.43,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
760,USACE American River,0,0,0,0,0,96.78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
761,Coastal Resilience Center,0,0,0,0,0,2.687494457,8.934196775,15.45512489,22.09376273,28.84754259,35.4871412,41.75188903,47.58448809,52.83732371,57.59609173,61.79483078,65.5522939,68.84198317,71.77150809,74.3326774,76.61225099,78.61460363,80.4120322,82.02714328,83.52345653,84.93382402,86.2966601,87.62237615,88.91065212,
762,FEMA BCA Toolkit,0,0,0,0,0.85,13.28928571,23.03,31.75785714,41.19142857,48.27785714,57.405,63.19071429,70.66285714,74.095,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,76.05571429,
763,FEMA BCA Toolkit,0,0,0.186335404,0.186335404,1.296583851,14.08462733,24.68478261,34.4697205,44.6242236,51.44487578,61.72593168,67.79114907,75.50310559,79.5939441,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,81.27795031,
764,USACE New Orleans,0,0,0,0,0,16.2,34,64.8,80.2,81.9,89.5,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,
765,USACE New Orleans,0,0,0,0,0,43.3,63.9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
766,USACE American River,0,0,0,0,0,29.1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
767,USACE American River,0,0,0,0,0,80.54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
768,FEMA BCA Toolkit,0,0,0,0,0.611572006,11.67722673,18.86832589,24.40096332,32.65756526,37.20940833,46.25611572,50.65259671,55.7666302,58.94224633,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,61.1982253,
769,FEMA BCA Toolkit,0,0,0.313512384,0.313512384,1.328073292,12.77954854,21.04364789,27.88736197,37.18474588,40.91859128,51.89500819,56.55850489,61.73102379,65.97737486,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,67.81098687,
770,USACE American River,0,0,0,0,0,33.46,72.83,88.67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
771,USACE American River,0,0,0,0,0,75.49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
772,Coastal Resilience Center,0,0,0,0,0,17.60866342,30.70142169,35.26145312,37.15562202,38.35895751,39.579713,41.04579914,42.77987918,44.71963767,46.77709347,48.86820447,50.92791495,52.92010435,54.84650415,56.75199785,58.71964842,60.85143309,63.23855925,65.93205023,68.92486378,72.15127925,75.50180612,78.84667034,82.05976435,
773,FEMA BCA Toolkit,0,0,0,0,0,14.42857143,25.57142857,32.78571429,41.64285714,47.07142857,52,56.85714286,60.5,63.35714286,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,65.14285714,
774,FEMA BCA Toolkit,0,0,0.306122449,0.306122449,0.612244898,15.89795918,28.65306122,37.3877551,47.34693878,52.10204082,58.32653061,63.51020408,67,70.85714286,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,72.16326531,
775,FEMA BCA Toolkit,0,0,0,0,1.163265306,17.69795918,29.13061224,36.35510204,44.10204082,51.1877551,57.50204082,60.65306122,64.85714286,65.66530612,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,66.95510204,
776,FEMA BCA Toolkit,0,0,0.276497696,0.276497696,1.866359447,19.44700461,32.37327189,40.97235023,49.57142857,56.26267281,63.92626728,67.15207373,71.29032258,72.73732719,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,73.52995392,
777,FEMA BCA Toolkit,0,0,0,0,0,11.90062112,20.2173913,25.96273292,32.1552795,36.83229814,40.65217391,43.36024845,47.39751553,49.39130435,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,51.57763975,
778,FEMA BCA Toolkit,0,0,0.45112782,0.45112782,0.902255639,13.53383459,23.63157895,31.30827068,38.56390977,42.09022556,47.58646617,50.32330827,54.21804511,57.5037594,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,59.06766917,
779,USACE American River,0,0,0,0,0,29.56,77.25,96.13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
780,USACE American River,0,0,0,0,0,91.34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
781,USACE American River,0,0,0,0,0,23.34,59.38,90.24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
782,USACE American River,0,0,0,0,0,87.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
783,USACE American River,0,0,0,0,0,23.34,59.38,90.24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
784,USACE American River,0,0,0,0,0,87.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
785,USACE American River,0,0,0,0,0,37.78,74.58,94.68,97.95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
786,USACE American River,0,0,0,0,0,97.95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
787,FEMA BCA Toolkit,0,0,0,0,0,13.01680672,21.54621849,26.68907563,32.74789916,36.18487395,39.65546218,41.64705882,44.47058824,46.35294118,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,48.49579832,
788,FEMA BCA Toolkit,0,0,0.285714286,0.285714286,0.571428571,14.2,23.88571429,30.17142857,36.88571429,39.42857143,43.91428571,45.82857143,48.4,51.08571429,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,52.82857143,
789,Coastal Resilience Center,0,0,0,0,0,13.80955209,26.60687397,33.76607722,39.259406,44.28408716,48.95584032,53.14924837,56.77639143,59.85132859,62.52605865,65.11660871,68.02754241,71.55504065,75.71057076,80.2119401,84.6333368,88.59033087,91.85298679,94.3623257,96.1845064,97.44831972,98.29494813,98.84891481,99.20706086,
790,Coastal Resilience Center,0,0,0,0,0,8.226080935,16.46626187,20.07725374,22.1106213,23.5507565,25.14684466,27.30579413,30.01033722,33.26526367,36.82718507,40.55176002,44.27649165,47.89501928,51.38156564,54.71655616,57.94465266,61.0899654,64.19048348,67.25653155,70.28951342,73.26489618,76.16080921,78.93139895,81.55611248,
791,USACE New Orleans,0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
792,USACE New Orleans,0,0,0,0,0,85,86.6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
793,USACE American River,0,0,0,0,0,21.94,47.33,66.72,76.09,87.78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
794,USACE American River,0,0,0,0,0,87.78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
795,USACE New Orleans,0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
796,USACE New Orleans,0,0,0,0,0,85,86.6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
797,USACE New Orleans,0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
798,USACE New Orleans,0,0,0,0,0,85,86.6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
799,USACE American River,0,0,0,0,0,30.07,49.85,49.85,50,50,50,50,50,50,50,59.61,71.23,96.18,100,100,100,100,100,100,100,100,100,100,100,
800,USACE American River,0,0,0,0,0,45.43,55.88,55.88,55.88,55.88,55.88,55.88,68.08,68.08,68.08,69.4,100,100,100,100,100,100,100,100,100,100,100,100,100,
801,FEMA BCA Toolkit,0,0,0,0,0,10.42176871,16.7755102,20.91156463,25.91836735,30.08843537,33.76190476,36.95918367,41.47619048,44.63945578,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,46.68027211,
802,FEMA BCA Toolkit,0,0,0.504201681,0.504201681,1.008403361,11.89915966,19.78151261,25.69747899,31.61344538,34.37815126,39.8907563,43.23529412,47.70588235,52.58823529,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,53.89915966,
803,USACE American River,0,0,0,0,0,35.2,64.23,74.83,91.76,96.27,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
804,USACE American River,0,0,0,0,0.19,87.64,96.39,98.97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
805,USACE American River,0,0,0,0,0,23.36,54.85,69.03,84.16,95.65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
806,USACE American River,0,0,0,0,0,84.19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
807,USACE American River,0,0,0,0,0,22.75,40,53.18,82.02,90.71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
808,USACE American River,0,0,0,0,0,44.61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
809,Coastal Resilience Center,0,0,0,0,0,6.509932917,16.75627816,24.34528927,30.29782262,34.9217052,38.79846394,42.00504792,44.77886122,47.1342922,49.19987592,50.978719,52.55165558,53.9202223,55.13948039,56.21795617,57.21065594,58.18252483,59.24295248,60.58279828,62.33831197,64.70749439,67.66755929,71.18404169,75.02354497,
810,Coastal Resilience Center,0,0,0,17.60866342,30.70142169,35.26145312,37.15562202,38.35895751,39.579713,41.04579914,42.77987918,44.71963767,46.77709347,48.86820447,50.92791495,52.92010435,54.84650415,56.75199785,58.71964842,60.85143309,63.23855925,65.93205023,68.92486378,72.15127925,75.50180612,78.84667034,82.05976435,82.05976435,82.05976435,
